DATE;TRIES;SECONDS
2022-10-12 10:52:36;11;55
2022-10-12 10:53:11;7;35
2022-10-12 10:59:32;5;23
2022-10-12 10:59:49;4;17
2022-10-12 11:00:18;3;13
2022-10-12 11:01:21;2;7
2022-10-12 11:01:34;3;11
2022-10-12 11:01:46;3;12
2022-10-12 11:12:00;5;20
2022-10-12 11:12:11;3;11
2022-10-12 11:31:19;2;6
2022-10-12 11:31:25;2;6
2022-10-12 11:36:13;2;5
2022-10-12 11:36:19;5;21
2022-10-12 11:36:27;2;6
2022-10-12 11:36:29;3;11
2022-10-12 11:37:05;2;6
2022-10-12 11:37:15;2;7
2022-10-12 11:37:21;2;6
2022-10-12 11:37:43;2;6
2022-10-12 11:37:56;3;12
2022-10-12 11:38:20;3;13
2022-10-12 11:38:31;3;13
2022-10-12 11:38:43;2;8
2022-10-12 11:39:39;4;17
2022-10-12 11:40:03;4;18
2022-10-12 11:40:49;4;17
2022-10-12 11:41:43;2;8
2022-10-12 11:41:43;2;8
2022-10-12 11:41:51;2;8
2022-10-12 11:42:00;2;8
2022-10-12 11:44:24;2;9
2022-10-12 11:52:11;2;9
2022-10-12 11:58:59;3;12
2022-10-12 11:59:12;3;13
2022-10-12 12:01:17;2;7
2022-10-12 12:01:25;2;6
2022-10-12 12:01:28;2;7
2022-10-12 12:01:40;2;6
2022-10-12 12:03:29;2;5
2022-10-12 12:03:50;5;21
2022-10-12 12:04:28;2;6
2022-10-12 12:04:39;3;11
2022-10-12 12:04:47;2;7
2022-10-12 12:04:54;2;7
2022-10-12 12:07:13;3;14
2022-10-12 12:07:32;4;19
2022-10-12 12:11:43;2;6
2022-10-12 12:13:01;2;6
2022-10-12 12:13:22;5;21
2022-10-12 12:14:03;3;11
2022-10-12 12:14:24;5;21
2022-10-12 12:16:22;2;6
2022-10-12 12:18:51;3;12
2022-10-12 12:22:21;2;6
2022-10-12 12:22:33;2;8
2022-10-12 12:22:40;2;7
2022-10-12 12:22:41;7;32
2022-10-12 12:23:18;8;37
2022-10-12 12:24:42;3;13
2022-10-12 12:24:53;5;24
2022-10-12 12:25:03;2;9
2022-10-12 12:25:12;2;9
2022-10-12 12:25:26;2;10
2022-10-12 12:26:26;2;8
2022-10-12 12:26:34;2;8
2022-10-12 12:27:53;3;13
2022-10-12 12:28:12;3;14
2022-10-12 12:28:20;2;8
2022-10-12 12:28:21;2;9
2022-10-12 12:28:42;4;17
2022-10-12 12:28:50;2;8
2022-10-12 12:30:49;2;6
2022-10-12 12:31:00;3;11
2022-10-12 12:31:49;2;6
2022-10-12 12:36:44;3;11
2022-10-12 12:36:50;2;6
2022-10-12 12:41:37;2;6
2022-10-12 12:41:54;4;17
2022-10-12 12:42:02;3;12
2022-10-12 12:43:25;3;11
2022-10-12 12:46:49;2;6
2022-10-12 12:51:52;2;5
2022-10-12 12:59:45;3;12
2022-10-12 12:59:53;2;7
2022-10-12 12:59:58;3;12
2022-10-12 13:00:05;2;7
2022-10-12 13:00:14;2;8
2022-10-12 13:00:16;5;23
2022-10-12 13:00:26;3;12
2022-10-12 13:05:53;2;8
2022-10-12 13:06:15;5;22
2022-10-12 13:06:43;5;23
2022-10-12 13:08:00;3;12
2022-10-12 13:08:09;2;8
2022-10-12 13:12:03;2;6
2022-10-12 13:12:09;2;6
2022-10-12 13:12:28;4;16
2022-10-12 13:12:29;2;6
2022-10-12 13:12:37;2;6
2022-10-12 13:12:43;2;6
2022-10-12 13:17:59;4;16
2022-10-12 13:18:15;3;11
2022-10-12 13:20:07;4;16
2022-10-12 13:20:25;4;18
2022-10-12 13:21:40;3;13
2022-10-12 13:22:29;10;49
2022-10-12 13:26:30;3;14
2022-10-12 13:31:44;2;9
2022-10-12 13:31:54;3;14
2022-10-12 13:31:58;2;9
2022-10-12 13:32:07;4;18
2022-10-12 13:32:15;2;8
2022-10-12 13:32:25;6;27
2022-10-12 13:32:55;2;7
2022-10-12 13:33:13;4;18
2022-10-12 13:36:34;4;17
2022-10-12 13:41:34;2;6
2022-10-12 13:44:18;3;11
2022-10-12 13:44:30;3;12
2022-10-12 13:44:38;2;7
2022-10-12 13:44:45;2;7
2022-10-12 13:47:43;4;18
2022-10-12 13:47:51;2;8
2022-10-12 13:48:03;2;8
2022-10-12 13:48:08;3;13
2022-10-12 13:48:34;3;13
2022-10-12 13:48:54;4;18
2022-10-12 13:49:02;2;8
2022-10-12 13:51:35;2;7
2022-10-12 13:51:47;3;12
2022-10-12 13:59:03;2;7
2022-10-12 14:00:15;3;12
2022-10-12 14:02:07;2;6
2022-10-12 14:06:53;3;13
2022-10-12 14:11:10;2;7
2022-10-12 14:11:23;3;13
2022-10-12 14:11:23;3;12
2022-10-12 14:11:34;2;7
2022-10-12 14:11:36;3;13
2022-10-12 14:11:41;2;7
2022-10-12 14:16:39;2;9
2022-10-12 14:21:23;2;9
2022-10-12 14:21:23;2;9
2022-10-12 14:21:55;2;8
2022-10-12 14:22:09;2;8
2022-10-12 14:27:11;11;55
2022-10-12 14:27:18;11;54
2022-10-12 14:27:28;2;10
2022-10-12 14:27:36;5;25
2022-10-12 14:27:44;2;10
2022-10-12 14:28:35;2;9
2022-10-12 14:28:45;2;10
2022-10-12 14:29:36;9;45
2022-10-12 14:33:35;26;129
2022-10-12 14:33:41;47;234
2022-10-12 14:33:57;2;9
2022-10-12 14:34:08;7;34
2022-10-12 14:34:10;33;164
2022-10-12 14:34:11;3;14
2022-10-12 14:34:19;2;9
2022-10-12 14:34:24;10;49
2022-10-12 14:34:37;2;8
2022-10-12 14:34:49;2;8
2022-10-12 14:35:17;2;8
2022-10-12 14:35:31;3;12
2022-10-12 14:35:43;3;12
2022-10-12 14:36:20;2;7
2022-10-12 14:42:55;2;6
2022-10-12 14:46:30;3;14
2022-10-12 14:48:21;4;19
2022-10-12 14:51:21;11;53
2022-10-12 14:51:30;2;7
2022-10-12 14:53:07;6;27
2022-10-12 14:53:19;3;12
2022-10-12 14:53:32;3;11
2022-10-12 14:53:43;3;11
2022-10-12 14:53:44;4;16
2022-10-12 14:54:00;4;16
2022-10-12 14:54:31;4;16
2022-10-12 14:54:59;6;26
2022-10-12 14:55:47;3;12
2022-10-12 14:55:57;2;7
2022-10-12 14:56:19;5;22
2022-10-12 15:00:48;3;14
2022-10-12 15:01:01;12;58
2022-10-12 15:01:02;2;9
2022-10-12 15:01:20;4;19
2022-10-12 15:01:29;2;7
2022-10-12 15:02:36;3;13
2022-10-12 15:06:29;2;8
2022-10-12 15:13:02;4;17
2022-10-12 15:13:09;7;33
2022-10-12 15:13:15;3;13
2022-10-12 15:17:04;6;27
2022-10-12 15:26:21;2;5
2022-10-12 15:31:37;4;16
2022-10-12 16:12:41;2;7
2022-10-12 16:15:43;2;6
2022-10-12 16:16:00;4;16
2022-10-12 16:16:20;4;15
2022-10-12 16:16:26;2;6
2022-10-12 16:16:54;3;10
2022-10-12 16:17:07;3;11
2022-10-12 16:17:20;5;20
2022-10-12 16:17:29;2;6
2022-10-12 16:17:35;2;6
2022-10-12 16:17:50;3;10
2022-10-12 16:17:56;2;6
2022-10-12 16:18:52;2;5
2022-10-12 16:18:59;2;6
2022-10-12 16:19:10;3;11
2022-10-12 16:19:35;2;7
2022-10-12 16:19:56;5;21
2022-10-12 16:20:04;2;6
2022-10-12 16:20:12;2;6
2022-10-12 16:20:24;3;11
2022-10-12 16:20:59;2;6
2022-10-12 16:21:31;3;11
2022-10-12 16:21:46;3;11
2022-10-12 16:22:04;4;16
2022-10-12 16:22:15;3;11
2022-10-12 16:24:01;2;7
2022-10-12 16:24:22;4;16
2022-10-12 16:25:36;2;6
2022-10-12 16:25:37;9;41
2022-10-12 16:26:08;7;31
2022-10-12 16:26:14;2;6
2022-10-12 16:26:15;2;6
2022-10-12 16:26:17;2;7
2022-10-12 16:26:24;2;7
2022-10-12 16:27:41;3;13
2022-10-12 16:29:10;2;8
2022-10-12 16:29:28;4;17
2022-10-12 16:30:00;3;12
2022-10-12 16:30:05;3;13
2022-10-12 16:30:24;4;18
2022-10-12 16:30:35;2;8
2022-10-12 16:30:36;3;12
2022-10-12 16:30:45;2;7
2022-10-12 16:30:53;2;8
2022-10-12 16:31:57;3;13
2022-10-12 16:32:05;2;8
2022-10-12 16:33:43;3;11
2022-10-12 16:34:55;5;20
2022-10-12 16:35:08;2;7
2022-10-12 16:35:10;3;12
2022-10-12 16:35:22;3;11
2022-10-12 16:36:24;3;12
2022-10-12 16:36:27;3;12
2022-10-12 16:36:31;2;7
2022-10-12 16:36:45;3;12
2022-10-12 16:38:15;2;6
2022-10-12 16:38:27;3;12
2022-10-12 16:38:37;2;7
2022-10-12 16:39:03;6;25
2022-10-12 16:39:09;2;6
2022-10-12 16:39:16;2;5
2022-10-12 16:39:25;2;6
2022-10-12 16:39:37;5;21
2022-10-12 16:42:19;2;9
2022-10-12 16:44:11;2;7
2022-10-12 16:44:54;2;6
2022-10-12 16:56:09;2;8
2022-10-12 16:56:16;2;7
2022-10-12 16:56:29;2;7
2022-10-12 16:56:53;4;16
2022-10-12 16:56:59;2;6
2022-10-12 16:57:15;2;7
2022-10-12 16:57:25;2;7
2022-10-12 16:57:57;3;11
2022-10-12 16:58:04;2;7
2022-10-12 16:58:17;3;12
2022-10-12 16:58:36;3;10
2022-10-12 16:58:42;2;6
2022-10-12 16:59:00;4;16
2022-10-12 16:59:14;3;11
2022-10-12 16:59:25;2;6
2022-10-12 17:01:26;2;6
2022-10-12 17:06:16;2;6
2022-10-12 17:16:19;2;5
2022-10-12 17:16:22;2;6
2022-10-12 17:16:25;2;6
2022-10-12 17:16:29;2;6
2022-10-12 17:16:44;2;6
2022-10-12 17:17:04;4;16
2022-10-12 17:26:52;2;7
2022-10-12 17:36:25;2;10
2022-10-12 17:36:35;2;10
2022-10-12 18:00:01;3;12
2022-10-12 18:00:11;2;7
2022-10-12 18:01:22;2;6
2022-10-12 18:05:20;2;7
2022-10-12 18:05:39;4;17
2022-10-12 18:12:24;2;6
2022-10-12 18:12:54;5;22
2022-10-12 18:13:14;4;16
2022-10-12 18:13:20;2;6
2022-10-12 18:18:18;2;6
2022-10-12 18:23:09;3;12
2022-10-12 18:23:15;2;6
2022-10-12 18:30:10;2;5
2022-10-12 18:35:45;2;6
2022-10-12 18:35:54;2;6
2022-10-12 18:37:18;3;11
2022-10-12 18:40:21;3;11
2022-10-12 18:41:25;2;7
2022-10-12 18:44:25;2;5
2022-10-12 18:44:31;2;6
2022-10-12 18:44:39;2;6
2022-10-12 18:44:45;2;6
2022-10-12 18:48:03;2;7
2022-10-12 18:48:09;2;6
2022-10-12 18:48:39;3;11
2022-10-12 18:48:45;2;6
2022-10-12 18:48:53;2;6
2022-10-12 18:48:58;3;11
2022-10-12 18:49:11;3;11
2022-10-12 18:49:17;2;6
2022-10-12 18:49:20;4;16
2022-10-12 18:51:31;2;6
2022-10-12 18:52:15;2;6
2022-10-12 19:02:16;3;11
2022-10-12 19:06:51;2;6
2022-10-12 19:06:57;3;11
2022-10-12 19:07:17;6;26
2022-10-12 19:07:24;2;5
2022-10-12 19:07:35;3;11
2022-10-12 19:08:14;7;34
2022-10-12 19:08:26;2;9
2022-10-12 19:26:09;3;11
2022-10-12 19:26:15;2;6
2022-10-12 19:31:29;2;9
2022-10-12 19:58:43;2;9
2022-10-12 19:58:54;2;6
2022-10-12 20:29:31;2;10
2022-10-13 06:51:27;3;12
2022-10-13 07:03:21;2;7
2022-10-13 07:29:20;2;6
2022-10-13 07:29:27;2;7
2022-10-13 07:30:40;2;6
2022-10-13 07:31:03;4;20
2022-10-13 07:31:13;2;10
2022-10-13 07:41:33;3;11
2022-10-13 07:42:34;2;10
2022-10-13 07:42:46;3;12
2022-10-13 07:42:54;2;6
2022-10-13 07:46:27;3;11
2022-10-13 07:46:42;2;7
2022-10-13 07:46:49;2;7
2022-10-13 07:46:59;2;7
2022-10-13 07:49:45;5;21
2022-10-13 07:49:51;2;6
2022-10-13 07:49:59;2;6
2022-10-13 07:50:06;2;7
2022-10-13 07:50:13;2;7
2022-10-13 07:50:45;6;27
2022-10-13 07:50:57;3;12
2022-10-13 07:58:04;2;6
2022-10-13 07:58:23;7;35
2022-10-13 08:01:27;3;11
2022-10-13 08:11:24;3;12
2022-10-13 08:11:30;2;6
2022-10-13 08:14:15;2;6
2022-10-13 08:14:21;4;16
2022-10-13 08:14:42;5;21
2022-10-13 08:17:00;2;6
2022-10-13 08:17:05;3;12
2022-10-13 08:17:06;2;6
2022-10-13 08:17:20;3;12
2022-10-13 08:17:28;5;23
2022-10-13 08:17:29;2;8
2022-10-13 08:17:33;2;8
2022-10-13 08:17:37;2;8
2022-10-13 08:17:55;5;22
2022-10-13 08:18:04;2;7
2022-10-13 08:18:09;2;7
2022-10-13 08:18:22;2;7
2022-10-13 08:18:38;4;16
2022-10-13 08:21:30;4;16
2022-10-13 08:21:41;3;11
2022-10-13 08:23:09;2;7
2022-10-13 08:23:22;5;21
2022-10-13 08:23:36;3;12
2022-10-13 08:25:41;2;6
2022-10-13 08:25:53;3;12
2022-10-13 08:28:33;4;15
2022-10-13 08:28:39;2;6
2022-10-13 08:29:11;3;11
2022-10-13 08:29:19;2;6
2022-10-13 08:41:21;2;7
2022-10-13 08:43:32;3;12
2022-10-13 08:45:48;2;6
2022-10-13 08:45:54;2;6
2022-10-13 08:46:03;3;11
2022-10-13 08:46:10;2;7
2022-10-13 08:46:21;2;7
2022-10-13 08:46:32;3;11
2022-10-13 08:47:06;2;6
2022-10-13 08:47:12;2;6
2022-10-13 08:48:18;2;6
2022-10-13 08:51:08;2;6
2022-10-13 08:51:23;2;7
2022-10-13 08:52:34;4;16
2022-10-13 08:53:16;3;11
2022-10-13 08:53:37;5;21
2022-10-13 08:53:45;2;6
2022-10-13 08:55:58;3;11
2022-10-13 08:56:05;2;7
2022-10-13 08:56:13;2;6
2022-10-13 08:58:41;2;6
2022-10-13 09:00:27;5;22
2022-10-13 09:01:33;5;21
2022-10-13 09:01:39;2;6
2022-10-13 09:02:16;5;22
2022-10-13 09:02:26;2;7
2022-10-13 09:02:31;2;7
2022-10-13 09:02:42;3;11
2022-10-13 09:04:20;2;6
2022-10-13 09:04:28;2;6
2022-10-13 09:04:44;4;16
2022-10-13 09:04:50;2;6
2022-10-13 09:06:20;2;7
2022-10-13 09:06:24;3;12
2022-10-13 09:06:28;2;7
2022-10-13 09:06:33;2;7
2022-10-13 09:06:41;3;13
2022-10-13 09:06:53;4;17
2022-10-13 09:07:00;2;7
2022-10-13 09:11:49;3;11
2022-10-13 09:12:05;4;16
2022-10-13 09:12:08;3;11
2022-10-13 09:12:14;2;6
2022-10-13 09:12:21;2;5
2022-10-13 09:12:52;7;31
2022-10-13 09:14:22;2;6
2022-10-13 09:16:00;3;12
2022-10-13 09:16:26;2;7
2022-10-13 09:16:42;4;16
2022-10-13 09:19:56;3;13
2022-10-13 09:24:28;2;7
2022-10-13 09:24:44;4;16
2022-10-13 09:24:59;3;12
2022-10-13 09:26:21;2;6
2022-10-13 09:26:33;2;6
2022-10-13 09:26:49;4;16
2022-10-13 09:27:08;4;16
2022-10-13 09:27:22;3;11
2022-10-13 09:31:05;2;7
2022-10-13 09:31:12;2;7
2022-10-13 09:31:23;2;7
2022-10-13 09:34:56;3;10
2022-10-13 09:35:35;8;36
2022-10-13 09:36:40;4;16
2022-10-13 09:40:38;3;13
2022-10-13 09:40:47;2;7
2022-10-13 09:41:18;2;7
2022-10-13 09:42:43;5;21
2022-10-13 09:42:50;2;7
2022-10-13 09:43:04;3;13
2022-10-13 09:43:37;3;12
2022-10-13 09:44:29;2;9
2022-10-13 09:44:35;2;9
2022-10-13 09:44:38;2;9
2022-10-13 09:44:55;4;20
2022-10-13 09:45:07;3;14
2022-10-13 09:45:27;4;20
2022-10-13 09:45:37;2;9
2022-10-13 09:46:11;7;34
2022-10-13 09:46:24;2;10
2022-10-13 09:47:28;6;29
2022-10-13 09:47:44;2;10
2022-10-13 09:48:04;4;20
2022-10-13 09:48:05;22;110
2022-10-13 09:48:05;19;95
2022-10-13 09:48:24;2;9
2022-10-13 09:48:44;4;20
2022-10-13 09:49:25;2;10
2022-10-13 09:49:49;4;18
2022-10-13 09:50:08;4;19
2022-10-13 09:51:12;5;24
2022-10-13 09:51:21;2;9
2022-10-13 09:51:40;4;18
2022-10-13 09:52:07;2;9
2022-10-13 09:52:09;4;18
2022-10-13 09:52:18;2;9
2022-10-13 09:52:26;3;12
2022-10-13 09:52:29;2;7
2022-10-13 09:53:56;2;7
2022-10-13 09:54:33;2;7
2022-10-13 09:56:23;2;6
2022-10-13 09:57:44;2;8
2022-10-13 09:57:58;3;13
2022-10-13 09:58:17;4;19
2022-10-13 10:00:33;6;30
2022-10-13 10:00:42;2;9
2022-10-13 10:01:31;2;9
2022-10-13 10:01:40;2;9
2022-10-13 10:04:27;3;12
2022-10-13 10:06:39;6;26
2022-10-13 10:09:01;2;8
2022-10-13 10:09:14;3;11
2022-10-13 10:09:14;3;11
2022-10-13 10:09:35;5;21
2022-10-13 10:09:38;5;21
2022-10-13 10:11:24;2;9
2022-10-13 10:12:25;2;8
2022-10-13 10:12:32;2;7
2022-10-13 10:12:42;2;7
2022-10-13 10:12:58;3;12
2022-10-13 10:13:06;2;8
2022-10-13 10:13:27;2;8
2022-10-13 10:13:40;7;33
2022-10-13 10:13:43;2;8
2022-10-13 10:13:48;2;8
2022-10-13 10:14:44;2;6
2022-10-13 10:16:31;2;7
2022-10-13 10:16:52;4;17
2022-10-13 10:19:04;3;12
2022-10-13 10:19:14;2;7
2022-10-13 10:22:52;2;8
2022-10-13 10:23:11;4;19
2022-10-13 10:23:24;2;9
2022-10-13 10:24:23;3;13
2022-10-13 10:24:55;6;28
2022-10-13 10:28:07;2;6
2022-10-13 10:29:34;3;11
2022-10-13 10:29:40;2;6
2022-10-13 10:29:48;2;6
2022-10-13 10:29:48;2;6
2022-10-13 10:31:21;2;7
2022-10-13 10:31:28;2;7
2022-10-13 10:32:07;4;18
2022-10-13 10:32:20;2;8
2022-10-13 10:35:02;2;6
2022-10-13 10:36:30;2;6
2022-10-13 10:38:51;2;6
2022-10-13 10:38:58;2;7
2022-10-13 10:39:06;2;6
2022-10-13 10:39:12;3;11
2022-10-13 10:39:41;2;7
2022-10-13 10:41:25;2;6
2022-10-13 10:41:30;2;5
2022-10-13 10:43:30;4;16
2022-10-13 10:43:36;2;6
2022-10-13 10:45:29;2;7
2022-10-13 10:46:05;8;36
2022-10-13 10:46:19;2;6
2022-10-13 10:46:30;3;11
2022-10-13 10:47:04;2;6
2022-10-13 10:47:34;6;26
2022-10-13 10:51:01;2;7
2022-10-13 10:51:29;2;8
2022-10-13 10:53:15;5;21
2022-10-13 10:56:42;2;10
2022-10-13 11:00:16;3;14
2022-10-13 11:01:20;2;8
2022-10-13 11:08:22;2;10
2022-10-13 11:08:32;2;10
2022-10-13 11:08:39;2;10
2022-10-13 11:08:49;2;10
2022-10-13 11:11:34;2;10
2022-10-13 11:23:04;2;8
2022-10-13 11:35:46;2;6
2022-10-13 11:36:22;8;36
2022-10-13 11:36:40;4;16
2022-10-13 11:41:33;2;9
2022-10-13 11:45:06;3;13
2022-10-13 11:52:26;2;10
2022-10-13 11:55:09;5;24
2022-10-13 11:55:22;3;13
2022-10-13 11:59:07;3;13
2022-10-13 11:59:15;2;8
2022-10-13 12:00:13;2;10
2022-10-13 12:00:22;2;9
2022-10-13 12:00:48;2;10
2022-10-13 12:03:02;2;10
2022-10-13 12:03:04;16;80
2022-10-13 12:03:07;28;139
2022-10-13 12:03:09;2;10
2022-10-13 12:03:17;4;20
2022-10-13 12:03:22;2;9
2022-10-13 12:03:33;27;135
2022-10-13 12:03:37;7;35
2022-10-13 12:03:47;2;9
2022-10-13 12:03:56;2;9
2022-10-13 12:03:58;3;14
2022-10-13 12:03:59;2;9
2022-10-13 12:04:24;2;8
2022-10-13 12:04:32;4;18
2022-10-13 12:04:42;4;18
2022-10-13 12:04:57;3;14
2022-10-13 12:05:12;6;29
2022-10-13 12:05:25;3;13
2022-10-13 12:06:37;3;13
2022-10-13 12:09:05;2;10
2022-10-13 12:15:49;60;300
2022-10-13 12:15:55;5;25
2022-10-13 12:15:58;55;274
2022-10-13 12:15:59;83;414
2022-10-13 12:16:25;2;9
2022-10-13 12:16:43;4;18
2022-10-13 12:17:07;3;12
2022-10-13 12:17:25;4;18
2022-10-13 12:17:35;2;7
2022-10-13 12:17:43;2;8
2022-10-13 12:25:30;51;255
2022-10-13 12:25:30;13;65
2022-10-13 12:25:40;43;215
2022-10-13 12:25:44;3;14
2022-10-13 12:25:44;3;14
2022-10-13 12:25:55;2;10
2022-10-13 12:26:00;2;10
2022-10-13 12:26:45;10;50
2022-10-13 12:27:18;13;64
2022-10-13 12:28:41;2;7
2022-10-13 12:28:46;2;6
2022-10-13 12:28:57;2;6
2022-10-13 12:33:29;2;6
2022-10-13 12:33:35;2;6
2022-10-13 12:33:48;2;6
2022-10-13 12:34:04;4;16
2022-10-13 12:52:48;17;85
2022-10-13 12:52:49;52;260
2022-10-13 12:52:50;112;561
2022-10-13 12:52:50;79;395
2022-10-13 12:52:50;197;986
2022-10-13 12:52:54;138;690
2022-10-13 12:52:58;2;10
2022-10-13 12:52:59;2;10
2022-10-13 12:53:00;81;405
2022-10-13 12:53:00;2;10
2022-10-13 12:53:05;135;675
2022-10-13 12:53:08;36;180
2022-10-13 12:53:14;3;14
2022-10-13 12:53:18;50;250
2022-10-13 12:53:22;7;34
2022-10-13 12:53:23;6;29
2022-10-13 12:53:25;159;794
2022-10-13 12:53:30;2;8
2022-10-13 12:53:31;3;13
2022-10-13 12:55:06;2;7
2022-10-13 12:57:00;3;11
2022-10-13 12:57:06;2;6
2022-10-13 12:57:38;7;30
2022-10-13 12:57:44;2;6
2022-10-13 12:58:47;2;6
2022-10-13 12:58:53;2;6
2022-10-13 13:01:29;2;6
2022-10-13 13:02:00;7;31
2022-10-13 13:06:42;4;17
2022-10-13 13:06:55;3;12
2022-10-13 13:10:10;4;17
2022-10-13 13:10:51;9;40
2022-10-13 13:11:30;2;6
2022-10-13 13:14:30;4;16
2022-10-13 13:14:36;2;6
2022-10-13 13:16:22;2;6
2022-10-13 13:18:45;6;26
2022-10-13 13:18:51;2;6
2022-10-13 13:19:15;3;12
2022-10-13 13:19:23;2;7
2022-10-13 13:19:34;3;11
2022-10-13 13:21:39;4;16
2022-10-13 13:21:54;2;6
2022-10-13 13:22:05;3;11
2022-10-13 13:22:29;2;6
2022-10-13 13:31:26;2;8
2022-10-13 13:31:34;4;16
2022-10-13 13:31:43;4;17
2022-10-13 13:32:17;3;11
2022-10-13 13:32:27;2;6
2022-10-13 13:33:00;7;33
2022-10-13 13:33:07;5;23
2022-10-13 13:33:14;2;7
2022-10-13 13:33:27;3;12
2022-10-13 13:33:44;4;17
2022-10-13 13:36:23;2;7
2022-10-13 13:40:40;2;7
2022-10-13 13:40:55;3;12
2022-10-13 13:41:08;3;13
2022-10-13 13:45:20;3;11
2022-10-13 13:45:29;2;6
2022-10-13 13:46:31;2;6
2022-10-13 13:46:58;2;6
2022-10-13 13:47:04;2;6
2022-10-13 13:47:12;2;6
2022-10-13 13:51:37;3;11
2022-10-13 13:51:48;3;11
2022-10-13 13:55:25;2;6
2022-10-13 13:56:33;5;21
2022-10-13 13:57:26;6;26
2022-10-13 13:57:49;5;21
2022-10-13 14:00:15;3;13
2022-10-13 14:00:22;2;7
2022-10-13 14:01:16;2;6
2022-10-13 14:01:22;2;6
2022-10-13 14:06:19;2;7
2022-10-13 14:11:16;2;5
2022-10-13 14:11:22;2;6
2022-10-13 14:16:19;2;6
2022-10-13 14:17:07;5;22
2022-10-13 14:17:21;3;10
2022-10-13 14:17:32;3;11
2022-10-13 14:21:27;4;16
2022-10-13 14:27:23;2;6
2022-10-13 14:27:31;2;6
2022-10-13 14:27:42;3;11
2022-10-13 14:31:18;2;6
2022-10-13 14:36:17;2;6
2022-10-13 14:40:59;6;30
2022-10-13 14:42:28;13;64
2022-10-13 14:42:41;19;95
2022-10-13 14:42:50;2;9
2022-10-13 14:42:53;2;10
2022-10-13 14:43:04;2;10
2022-10-13 14:43:22;3;15
2022-10-13 14:43:39;7;35
2022-10-13 14:47:55;21;104
2022-10-13 14:48:10;3;15
2022-10-13 14:56:22;2;7
2022-10-13 14:56:38;4;16
2022-10-13 14:57:01;4;16
2022-10-13 14:57:18;4;17
2022-10-13 14:57:56;2;8
2022-10-13 14:58:12;2;8
2022-10-13 14:58:29;2;8
2022-10-13 15:00:12;2;9
2022-10-13 15:00:42;6;30
2022-10-13 15:01:37;3;13
2022-10-13 15:01:47;2;10
2022-10-13 15:06:28;2;6
2022-10-13 15:13:36;3;14
2022-10-13 15:13:49;3;13
2022-10-13 15:14:00;2;9
2022-10-13 15:14:09;3;14
2022-10-13 15:17:02;6;26
2022-10-13 15:17:09;2;7
2022-10-13 15:17:27;3;12
2022-10-13 15:17:37;2;7
2022-10-13 15:19:01;5;22
2022-10-13 15:21:30;2;8
2022-10-13 15:21:35;3;13
2022-10-13 15:22:00;4;17
2022-10-13 15:26:28;3;11
2022-10-13 15:31:25;2;6
2022-10-13 15:37:10;3;10
2022-10-13 15:42:20;5;23
2022-10-13 15:47:30;2;6
2022-10-13 15:55:31;3;13
2022-10-13 16:00:32;6;27
2022-10-13 16:01:30;4;17
2022-10-13 16:03:40;2;9
2022-10-13 16:04:12;2;9
2022-10-13 16:11:04;2;9
2022-10-13 16:14:13;2;8
2022-10-13 16:16:43;2;10
2022-10-13 16:21:09;2;9
2022-10-13 16:21:30;4;19
2022-10-13 16:21:33;4;19
2022-10-13 16:26:33;2;9
2022-10-13 16:32:12;2;7
2022-10-13 16:32:20;2;6
2022-10-13 16:51:27;2;10
2022-10-13 17:28:58;2;9
2022-10-13 17:29:06;2;8
2022-10-13 17:39:32;3;14
2022-10-13 17:47:58;2;7
2022-10-13 17:50:23;2;7
2022-10-13 17:50:34;3;11
2022-10-13 17:50:49;3;12
2022-10-13 18:00:10;2;7
2022-10-13 18:00:27;4;17
2022-10-13 18:01:57;5;21
2022-10-13 18:21:46;2;7
2022-10-13 18:34:34;2;9
2022-10-13 18:36:36;10;50
2022-10-13 18:36:56;4;20
2022-10-13 18:37:15;2;8
2022-10-14 07:57:49;3;11
2022-10-14 07:57:55;2;6
2022-10-14 07:57:58;4;16
2022-10-14 07:58:04;2;6
2022-10-14 07:58:22;4;16
2022-10-14 08:00:09;2;7
2022-10-14 08:21:32;2;7
2022-10-14 08:21:38;2;6
2022-10-14 09:04:04;2;6
2022-10-14 09:06:39;2;5
2022-10-14 09:06:43;3;15
2022-10-14 09:11:52;2;6
2022-10-14 09:36:56;2;7
2022-10-14 09:41:21;2;6
2022-10-14 10:17:06;2;5
2022-10-14 10:17:17;3;11
2022-10-14 10:18:52;3;11
2022-10-14 10:19:41;3;11
2022-10-14 10:19:47;2;6
2022-10-14 10:21:32;2;6
2022-10-14 10:22:36;2;6
2022-10-14 10:22:50;3;11
2022-10-14 10:28:10;2;8
2022-10-14 10:28:17;2;7
2022-10-14 10:28:33;2;10
2022-10-14 10:31:33;2;7
2022-10-14 10:36:21;2;6
2022-10-14 10:36:32;3;11
2022-10-14 10:41:20;2;6
2022-10-14 10:42:57;3;12
2022-10-14 10:43:15;4;17
2022-10-14 10:43:27;3;12
2022-10-14 10:46:33;3;11
2022-10-14 10:51:00;3;13
2022-10-14 10:51:11;2;6
2022-10-14 10:56:42;2;6
2022-10-14 10:57:07;2;6
2022-10-14 10:57:13;2;6
2022-10-14 10:58:19;5;21
2022-10-14 10:58:26;2;7
2022-10-14 10:58:40;3;12
2022-10-14 11:00:08;2;6
2022-10-14 11:01:19;2;7
